"ROW_NR","UNITS","CBSA_NAME","SITE_LATITUDE","SITE_LONGITUDE","COUNTY","Daily.Mean.PM2.5.Concentration","STATE","Date"
"221","ug/m3 LC","San Francisco-Oakland-Hayward","37.687526","-121.784217","Alameda","8.8","California","2016-08-10"
"521","ug/m3 LC","San Francisco-Oakland-Hayward","37.743065","-122.169935","Alameda","4.8","California","2016-08-10"
"809","ug/m3 LC","San Francisco-Oakland-Hayward","37.814781","-122.282347","Alameda","6.1","California","2016-08-10"
"1092","ug/m3 LC","San Francisco-Oakland-Hayward","37.793624","-122.263376","Alameda","7.6","California","2016-08-10"
"1211","ug/m3 LC","San Francisco-Oakland-Hayward","37.8647670009","-122.302741","Alameda","6.2","California","2016-08-10"
"1489","ug/m3 LC","Chico","39.7615384387","-121.8416203644","Butte","7.8","California","2016-08-10"
"1670","ug/m3 LC","Chico","39.7615384387","-121.8416203644","Butte","8.3","California","2016-08-10"
"2136","ug/m3 LC","No Data","39.0212210009","-122.281803","Colusa","8.3","California","2016-08-10"
"2224","ug/m3 LC","No Data","39.2029348565","-122.0177275652","Colusa","8.4","California","2016-08-10"
"2569","ug/m3 LC","San Francisco-Oakland-Hayward","37.936013","-122.026154","Contra Costa","2.9","California","2016-08-10"
"3125","ug/m3 LC","Fresno","36.7853217602","-119.7741738902","Fresno","14.6","California","2016-08-10"
"3854","ug/m3 LC","Fresno","36.198672","-120.101096","Fresno","18.1","California","2016-08-10"
"4138","ug/m3 LC","Fresno","36.8191105157","-119.7173558156","Fresno","15.4","California","2016-08-10"
"4317","ug/m3 LC","Fresno","36.8191105157","-119.7173558156","Fresno","16.4","California","2016-08-10"
"4411","ug/m3 LC","Fresno","36.72639","-119.733","Fresno","14.6","California","2016-08-10"
"4851","ug/m3 LC","El Centro","32.676186139","-115.4841439523","Imperial","9.3","California","2016-08-10"
"5193","ug/m3 LC","El Centro","32.676186139","-115.4841439523","Imperial","8.4","California","2016-08-10"
"5276","ug/m3 LC","El Centro","32.97833","-115.53917","Imperial","10.7","California","2016-08-10"
"5368","ug/m3 LC","El Centro","32.79222","-115.56306","Imperial","10.2","California","2016-08-10"
"5608","ug/m3 LC","Bishop","37.360684","-118.330783","Inyo","7.6","California","2016-08-10"
"5729","ug/m3 LC","Bishop","36.487823","-117.871036","Inyo","6","California","2016-08-10"
"5966","ug/m3 LC","Bishop","36.487823","-117.871036","Inyo","6.3","California","2016-08-10"
"6088","ug/m3 LC","Bakersfield","35.385574","-119.015009","Kern","10.1","California","2016-08-10"
"6305","ug/m3 LC","Bakersfield","35.0505513495","-118.147293621","Kern","13.5","California","2016-08-10"
"6548","ug/m3 LC","Bakersfield","35.3560923335","-119.0412094723","Kern","10.4","California","2016-08-10"
"6809","ug/m3 LC","Bakersfield","35.3560923335","-119.0412094723","Kern","10.6","California","2016-08-10"
"6953","ug/m3 LC","Bakersfield","35.3229283838","-118.9991668221","Kern","15.4","California","2016-08-10"
"7162","ug/m3 LC","Bakersfield","34.841567","-118.860588","Kern","4.7","California","2016-08-10"
"7287","ug/m3 LC","Hanford-Corcoran","36.1021801683","-119.566954018","Kings","13.6","California","2016-08-10"
"7539","ug/m3 LC","Clearlake","39.0327","-122.92229","Lake","4.3","California","2016-08-10"
"7622","ug/m3 LC","Los Angeles-Long Beach-Anaheim","34.1365","-117.92391","Los Angeles","12.7","California","2016-08-10"
"8033","ug/m3 LC","Los Angeles-Long Beach-Anaheim","34.0665900009","-118.22688","Los Angeles","12.7","California","2016-08-10"
"8119","ug/m3 LC","Los Angeles-Long Beach-Anaheim","34.0665900009","-118.22688","Los Angeles","13.1","California","2016-08-10"
"8361","ug/m3 LC","Los Angeles-Long Beach-Anaheim","34.19925","-118.53276","Los Angeles","8.6","California","2016-08-10"
"8630","ug/m3 LC","Los Angeles-Long Beach-Anaheim","33.9013890009","-118.205","Los Angeles","10.4","California","2016-08-10"
"8810","ug/m3 LC","Los Angeles-Long Beach-Anaheim","34.1326","-118.1272","Los Angeles","9.9","California","2016-08-10"
"9041","ug/m3 LC","Los Angeles-Long Beach-Anaheim","33.82376","-118.18921","Los Angeles","10.8","California","2016-08-10"
"9305","ug/m3 LC","Los Angeles-Long Beach-Anaheim","33.79236","-118.17533","Los Angeles","9.6","California","2016-08-10"
"9733","ug/m3 LC","Los Angeles-Long Beach-Anaheim","33.859444","-118.200278","Los Angeles","12.1","California","2016-08-10"
"10598","ug/m3 LC","San Francisco-Oakland-Hayward","37.97231","-122.520004","Marin","4.4","California","2016-08-10"
"11151","ug/m3 LC","Merced","37.281598109","-120.4349916881","Merced","15.3","California","2016-08-10"
"11275","ug/m3 LC","Merced","37.3085371814","-120.4809932542","Merced","12.1","California","2016-08-10"
"11505","ug/m3 LC","Salinas","36.4957666675","-121.7315711407","Monterey","23.7","California","2016-08-10"
"11772","ug/m3 LC","Salinas","36.2092860009","-121.126371","Monterey","16.6","California","2016-08-10"
"12055","ug/m3 LC","Salinas","36.6967601141","-121.6371823446","Monterey","28.7","California","2016-08-10"
"12316","ug/m3 LC","Napa","38.310942","-122.296189","Napa","12.3","California","2016-08-10"
"12429","ug/m3 LC","Truckee-Grass Valley","39.2343309819","-121.0565913564","Nevada","10","California","2016-08-10"
"12506","ug/m3 LC","Truckee-Grass Valley","39.3385040715","-120.1712909431","Nevada","15.7","California","2016-08-10"
"12731","ug/m3 LC","Los Angeles-Long Beach-Anaheim","33.83062","-117.93845","Orange","8.8","California","2016-08-10"
"13013","ug/m3 LC","Los Angeles-Long Beach-Anaheim","33.63003","-117.67593","Orange","8.6","California","2016-08-10"
"13252","ug/m3 LC","Sacramento--Roseville--Arden-Arcade","38.935577909","-121.100647797","Placer","9.2","California","2016-08-10"
"13369","ug/m3 LC","Sacramento--Roseville--Arden-Arcade","38.7457264165","-121.2663118529","Placer","7.8","California","2016-08-10"
"13729","ug/m3 LC","No Data","39.9370989451","-120.9388206689","Plumas","8.8","California","2016-08-10"
"13824","ug/m3 LC","No Data","39.81336","-120.47069","Plumas","9.3","California","2016-08-10"
"13889","ug/m3 LC","No Data","39.81336","-120.47069","Plumas","10.3","California","2016-08-10"
"14110","ug/m3 LC","Riverside-San Bernardino-Ontario","33.4478670009","-117.088649","Riverside","12.4","California","2016-08-10"
"14725","ug/m3 LC","Riverside-San Bernardino-Ontario","33.9447129","-116.830074","Riverside","7","California","2016-08-10"
"14863","ug/m3 LC","Riverside-San Bernardino-Ontario","33.9447129","-116.830074","Riverside","4.5","California","2016-08-10"
"14951","ug/m3 LC","Riverside-San Bernardino-Ontario","33.70853","-116.21537","Riverside","6.5","California","2016-08-10"
"15039","ug/m3 LC","Riverside-San Bernardino-Ontario","33.85275","-116.54101","Riverside","6.4","California","2016-08-10"
"15273","ug/m3 LC","Riverside-San Bernardino-Ontario","33.9995800009","-117.41601","Riverside","9.2","California","2016-08-10"
"15362","ug/m3 LC","Riverside-San Bernardino-Ontario","33.9995800009","-117.41601","Riverside","12.5","California","2016-08-10"
"15849","ug/m3 LC","Riverside-San Bernardino-Ontario","33.995638","-117.493304","Riverside","12.9","California","2016-08-10"
"15937","ug/m3 LC","Riverside-San Bernardino-Ontario","33.995638","-117.493304","Riverside","12.3","California","2016-08-10"
"16494","ug/m3 LC","Sacramento--Roseville--Arden-Arcade","38.6137790009","-121.368014","Sacramento","7.5","California","2016-08-10"
"16746","ug/m3 LC","Sacramento--Roseville--Arden-Arcade","38.6137790009","-121.368014","Sacramento","3.7","California","2016-08-10"
"16870","ug/m3 LC","Sacramento--Roseville--Arden-Arcade","38.5582277239","-121.4929811724","Sacramento","7.6","California","2016-08-10"
"17074","ug/m3 LC","Sacramento--Roseville--Arden-Arcade","38.5582277239","-121.4929811724","Sacramento","8.3","California","2016-08-10"
"17164","ug/m3 LC","Sacramento--Roseville--Arden-Arcade","38.5582277239","-121.4929811724","Sacramento","8.2","California","2016-08-10"
"17388","ug/m3 LC","Sacramento--Roseville--Arden-Arcade","38.683304","-121.164457","Sacramento","9.3","California","2016-08-10"
"17651","ug/m3 LC","Sacramento--Roseville--Arden-Arcade","38.683304","-121.164457","Sacramento","9.2","California","2016-08-10"
"17777","ug/m3 LC","Sacramento--Roseville--Arden-Arcade","38.556326","-121.458499","Sacramento","7.3","California","2016-08-10"
"17997","ug/m3 LC","San Jose-Sunnyvale-Santa Clara","36.8440963155","-121.3621211714","San Benito","20.4","California","2016-08-10"
"18433","ug/m3 LC","Riverside-San Bernardino-Ontario","34.030833","-117.61722","San Bernardino","21","California","2016-08-10"
"18812","ug/m3 LC","Riverside-San Bernardino-Ontario","34.10002","-117.49201","San Bernardino","13.4","California","2016-08-10"
"18879","ug/m3 LC","Riverside-San Bernardino-Ontario","34.264444","-116.864444","San Bernardino","2.9","California","2016-08-10"
"18956","ug/m3 LC","Riverside-San Bernardino-Ontario","34.10688","-117.27411","San Bernardino","11.8","California","2016-08-10"
"19046","ug/m3 LC","San Diego-Carlsbad","32.6312310009","-117.059075","San Diego","10.9","California","2016-08-10"
"19281","ug/m3 LC","San Diego-Carlsbad","32.8422420009","-116.768225","San Diego","13.1","California","2016-08-10"
"19542","ug/m3 LC","San Diego-Carlsbad","33.2170250009","-117.396158","San Diego","13.7","California","2016-08-10"
"20023","ug/m3 LC","San Diego-Carlsbad","32.7014920009","-117.149653","San Diego","10.8","California","2016-08-10"
"20024","ug/m3 LC","San Diego-Carlsbad","32.7014920009","-117.149653","San Diego","11.2","California","2016-08-10"
"20322","ug/m3 LC","San Diego-Carlsbad","32.7252260006","-116.3652034267","San Diego","1.7","California","2016-08-10"
"20615","ug/m3 LC","San Diego-Carlsbad","32.5793610009","-116.929486","San Diego","14.1","California","2016-08-10"
"20766","ug/m3 LC","San Diego-Carlsbad","32.8454670009","-117.123894","San Diego","10.2","California","2016-08-10"
"20820","ug/m3 LC","San Diego-Carlsbad","32.8454670009","-117.123894","San Diego","10.1","California","2016-08-10"
"21043","ug/m3 LC","San Diego-Carlsbad","32.789561","-116.944222","San Diego","11.2","California","2016-08-10"
"21044","ug/m3 LC","San Diego-Carlsbad","32.789561","-116.944222","San Diego","16.7","California","2016-08-10"
"21447","ug/m3 LC","San Diego-Carlsbad","33.3625928343","-117.0902299999","San Diego","9.5","California","2016-08-10"
"21719","ug/m3 LC","San Francisco-Oakland-Hayward","37.765946","-122.399044","San Francisco","3.7","California","2016-08-10"
"22225","ug/m3 LC","Stockton-Lodi","37.7932310881","-121.2487199757","San Joaquin","10.4","California","2016-08-10"
"22564","ug/m3 LC","San Luis Obispo-Paso Robles-Arroyo Grande","35.02083","-120.56388","San Luis Obispo","4.6","California","2016-08-10"
"22636","ug/m3 LC","San Luis Obispo-Paso Robles-Arroyo Grande","35.2565768749","-120.6698614307","San Luis Obispo","9.8","California","2016-08-10"
"23107","ug/m3 LC","San Luis Obispo-Paso Robles-Arroyo Grande","35.49453","-120.66617","San Luis Obispo","5","California","2016-08-10"
"23398","ug/m3 LC","San Francisco-Oakland-Hayward","37.482934","-122.20337","San Mateo","10.1","California","2016-08-10"
"23680","ug/m3 LC","Santa Maria-Santa Barbara","34.9491471842","-120.4376298533","Santa Barbara","8.5","California","2016-08-10"
"23925","ug/m3 LC","Santa Maria-Santa Barbara","34.6378200009","-120.4575","Santa Barbara","9.1","California","2016-08-10"
"24438","ug/m3 LC","San Jose-Sunnyvale-Santa Clara","36.999571","-121.574684","Santa Clara","11.1","California","2016-08-10"
"24571","ug/m3 LC","San Jose-Sunnyvale-Santa Clara","37.348497","-121.894898","Santa Clara","8.5","California","2016-08-10"
"24794","ug/m3 LC","San Jose-Sunnyvale-Santa Clara","37.348497","-121.894898","Santa Clara","10.5","California","2016-08-10"
"25094","ug/m3 LC","San Jose-Sunnyvale-Santa Clara","37.338135","-121.849783","Santa Clara","12.1","California","2016-08-10"
"25388","ug/m3 LC","Santa Cruz-Watsonville","36.9839209877","-121.9893282424","Santa Cruz","2.4","California","2016-08-10"
"25658","ug/m3 LC","Santa Cruz-Watsonville","37.0630685077","-122.0841287539","Santa Cruz","3.4","California","2016-08-10"
"25746","ug/m3 LC","Redding","40.5499846843","-122.3820113615","Shasta","4.8","California","2016-08-10"
"25784","ug/m3 LC","No Data","41.726892","-122.633579","Siskiyou","3.2","California","2016-08-10"
"25998","ug/m3 LC","Vallejo-Fairfield","38.102507","-122.237976","Solano","5.6","California","2016-08-10"
"26282","ug/m3 LC","Vallejo-Fairfield","38.102507","-122.237976","Solano","7.6","California","2016-08-10"
"26580","ug/m3 LC","Santa Rosa","38.403765","-122.818294","Sonoma","2.8","California","2016-08-10"
"26836","ug/m3 LC","Modesto","37.6415832235","-120.9946222241","Stanislaus","10.7","California","2016-08-10"
"27059","ug/m3 LC","Modesto","37.4879805928","-120.8370050082","Stanislaus","13.2","California","2016-08-10"
"27297","ug/m3 LC","Yuba City","39.1387725442","-121.6185489862","Sutter","8.4","California","2016-08-10"
"27659","ug/m3 LC","Red Bluff","40.17093","-122.25556","Tehama","6.2","California","2016-08-10"
"27765","ug/m3 LC","No Data","40.73475","-122.9412","Trinity","9","California","2016-08-10"
"27890","ug/m3 LC","Visalia-Porterville","36.3321793109","-119.291227556","Tulare","14.9","California","2016-08-10"
"28053","ug/m3 LC","Visalia-Porterville","36.3321793109","-119.291227556","Tulare","14.4","California","2016-08-10"
"28237","ug/m3 LC","Visalia-Porterville","36.0318310009","-119.055018","Tulare","7.7","California","2016-08-10"
"28477","ug/m3 LC","Oxnard-Thousand Oaks-Ventura","34.210154","-118.870496","Ventura","12.9","California","2016-08-10"
"28776","ug/m3 LC","Oxnard-Thousand Oaks-Ventura","34.404268","-118.809946","Ventura","11.1","California","2016-08-10"
"29078","ug/m3 LC","Oxnard-Thousand Oaks-Ventura","34.448048","-119.231321","Ventura","9","California","2016-08-10"
"29365","ug/m3 LC","Oxnard-Thousand Oaks-Ventura","34.276362","-118.683757","Ventura","15.5","California","2016-08-10"
"29670","ug/m3 LC","Oxnard-Thousand Oaks-Ventura","34.276362","-118.683757","Ventura","12","California","2016-08-10"
"29965","ug/m3 LC","Oxnard-Thousand Oaks-Ventura","34.252378","-119.143176","Ventura","7.1","California","2016-08-10"
"30188","ug/m3 LC","Sacramento--Roseville--Arden-Arcade","38.66121","-121.73269","Yolo","8.8","California","2016-08-10"
