"ROW_NR","UNITS","CBSA_NAME","SITE_LATITUDE","SITE_LONGITUDE","COUNTY","Daily.Mean.PM2.5.Concentration","STATE","Date"
"209","ug/m3 LC","San Francisco-Oakland-Hayward","37.687526","-121.784217","Alameda","7.2","California","2016-07-29"
"509","ug/m3 LC","San Francisco-Oakland-Hayward","37.743065","-122.169935","Alameda","3.1","California","2016-07-29"
"797","ug/m3 LC","San Francisco-Oakland-Hayward","37.814781","-122.282347","Alameda","2.7","California","2016-07-29"
"1080","ug/m3 LC","San Francisco-Oakland-Hayward","37.793624","-122.263376","Alameda","5.8","California","2016-07-29"
"1199","ug/m3 LC","San Francisco-Oakland-Hayward","37.8647670009","-122.302741","Alameda","2.5","California","2016-07-29"
"1477","ug/m3 LC","Chico","39.7615384387","-121.8416203644","Butte","13.3","California","2016-07-29"
"1668","ug/m3 LC","Chico","39.7615384387","-121.8416203644","Butte","12.4","California","2016-07-29"
"2126","ug/m3 LC","No Data","39.0212210009","-122.281803","Colusa","9.7","California","2016-07-29"
"2222","ug/m3 LC","No Data","39.2029348565","-122.0177275652","Colusa","7.9","California","2016-07-29"
"2557","ug/m3 LC","San Francisco-Oakland-Hayward","37.936013","-122.026154","Contra Costa","2.9","California","2016-07-29"
"2831","ug/m3 LC","San Francisco-Oakland-Hayward","37.9604","-122.356811","Contra Costa","3.5","California","2016-07-29"
"3113","ug/m3 LC","Fresno","36.7853217602","-119.7741738902","Fresno","10.2","California","2016-07-29"
"3560","ug/m3 LC","Fresno","36.9851185574","-119.6583393499","Fresno","19.1","California","2016-07-29"
"4061","ug/m3 LC","Fresno","36.6342250009","-120.382331","Fresno","6.2","California","2016-07-29"
"4134","ug/m3 LC","Fresno","36.8191105157","-119.7173558156","Fresno","12.1","California","2016-07-29"
"4407","ug/m3 LC","Fresno","36.72639","-119.733","Fresno","10.8","California","2016-07-29"
"5596","ug/m3 LC","Bishop","37.360684","-118.330783","Inyo","6.4","California","2016-07-29"
"5725","ug/m3 LC","Bishop","36.487823","-117.871036","Inyo","7","California","2016-07-29"
"5954","ug/m3 LC","Bishop","36.487823","-117.871036","Inyo","10.1","California","2016-07-29"
"6084","ug/m3 LC","Bakersfield","35.385574","-119.015009","Kern","19.2","California","2016-07-29"
"6293","ug/m3 LC","Bakersfield","35.0505513495","-118.147293621","Kern","16.7","California","2016-07-29"
"6537","ug/m3 LC","Bakersfield","35.3560923335","-119.0412094723","Kern","19","California","2016-07-29"
"6797","ug/m3 LC","Bakersfield","35.3560923335","-119.0412094723","Kern","19.2","California","2016-07-29"
"6949","ug/m3 LC","Bakersfield","35.3229283838","-118.9991668221","Kern","24.9","California","2016-07-29"
"7284","ug/m3 LC","Hanford-Corcoran","36.1021801683","-119.566954018","Kings","16.2","California","2016-07-29"
"7499","ug/m3 LC","Hanford-Corcoran","36.3143988776","-119.6445696359","Kings","12.6","California","2016-07-29"
"7537","ug/m3 LC","Clearlake","39.0327","-122.92229","Lake","3.3","California","2016-07-29"
"10380","ug/m3 LC","Madera","36.953256","-120.034203","Madera","6","California","2016-07-29"
"10586","ug/m3 LC","San Francisco-Oakland-Hayward","37.97231","-122.520004","Marin","2.8","California","2016-07-29"
"11139","ug/m3 LC","Merced","37.281598109","-120.4349916881","Merced","8.2","California","2016-07-29"
"11271","ug/m3 LC","Merced","37.3085371814","-120.4809932542","Merced","6.6","California","2016-07-29"
"11493","ug/m3 LC","Salinas","36.4957666675","-121.7315711407","Monterey","8.7","California","2016-07-29"
"11760","ug/m3 LC","Salinas","36.2092860009","-121.126371","Monterey","11.6","California","2016-07-29"
"12043","ug/m3 LC","Salinas","36.6967601141","-121.6371823446","Monterey","1.9","California","2016-07-29"
"12304","ug/m3 LC","Napa","38.310942","-122.296189","Napa","10.9","California","2016-07-29"
"12427","ug/m3 LC","Truckee-Grass Valley","39.2343309819","-121.0565913564","Nevada","11.7","California","2016-07-29"
"12502","ug/m3 LC","Truckee-Grass Valley","39.3385040715","-120.1712909431","Nevada","9.6","California","2016-07-29"
"13240","ug/m3 LC","Sacramento--Roseville--Arden-Arcade","38.935577909","-121.100647797","Placer","9.3","California","2016-07-29"
"13367","ug/m3 LC","Sacramento--Roseville--Arden-Arcade","38.7457264165","-121.2663118529","Placer","4","California","2016-07-29"
"13717","ug/m3 LC","No Data","39.9370989451","-120.9388206689","Plumas","9.3","California","2016-07-29"
"13820","ug/m3 LC","No Data","39.81336","-120.47069","Plumas","8.3","California","2016-07-29"
"13888","ug/m3 LC","No Data","39.81336","-120.47069","Plumas","8.7","California","2016-07-29"
"16482","ug/m3 LC","Sacramento--Roseville--Arden-Arcade","38.6137790009","-121.368014","Sacramento","5.8","California","2016-07-29"
"16734","ug/m3 LC","Sacramento--Roseville--Arden-Arcade","38.6137790009","-121.368014","Sacramento","1.5","California","2016-07-29"
"16866","ug/m3 LC","Sacramento--Roseville--Arden-Arcade","38.5582277239","-121.4929811724","Sacramento","5.1","California","2016-07-29"
"17062","ug/m3 LC","Sacramento--Roseville--Arden-Arcade","38.5582277239","-121.4929811724","Sacramento","5.1","California","2016-07-29"
"17162","ug/m3 LC","Sacramento--Roseville--Arden-Arcade","38.5582277239","-121.4929811724","Sacramento","5.7","California","2016-07-29"
"17376","ug/m3 LC","Sacramento--Roseville--Arden-Arcade","38.683304","-121.164457","Sacramento","5.5","California","2016-07-29"
"17639","ug/m3 LC","Sacramento--Roseville--Arden-Arcade","38.683304","-121.164457","Sacramento","4.9","California","2016-07-29"
"17773","ug/m3 LC","Sacramento--Roseville--Arden-Arcade","38.556326","-121.458499","Sacramento","5.1","California","2016-07-29"
"17985","ug/m3 LC","San Jose-Sunnyvale-Santa Clara","36.8440963155","-121.3621211714","San Benito","6.9","California","2016-07-29"
