"ROW_NR","UNITS","CBSA_NAME","SITE_LATITUDE","SITE_LONGITUDE","COUNTY","Daily.Mean.PM2.5.Concentration","STATE","Date"
"239","ug/m3 LC","San Francisco-Oakland-Hayward","37.687526","-121.784217","Alameda","9.5","California","2016-08-28"
"539","ug/m3 LC","San Francisco-Oakland-Hayward","37.743065","-122.169935","Alameda","5","California","2016-08-28"
"1110","ug/m3 LC","San Francisco-Oakland-Hayward","37.793624","-122.263376","Alameda","8.6","California","2016-08-28"
"1229","ug/m3 LC","San Francisco-Oakland-Hayward","37.8647670009","-122.302741","Alameda","7.5","California","2016-08-28"
"1505","ug/m3 LC","Chico","39.7615384387","-121.8416203644","Butte","8","California","2016-08-28"
"1673","ug/m3 LC","Chico","39.7615384387","-121.8416203644","Butte","7.9","California","2016-08-28"
"2154","ug/m3 LC","No Data","39.0212210009","-122.281803","Colusa","7.5","California","2016-08-28"
"2227","ug/m3 LC","No Data","39.2029348565","-122.0177275652","Colusa","6.8","California","2016-08-28"
"2587","ug/m3 LC","San Francisco-Oakland-Hayward","37.936013","-122.026154","Contra Costa","4","California","2016-08-28"
"2850","ug/m3 LC","San Francisco-Oakland-Hayward","37.9604","-122.356811","Contra Costa","7","California","2016-08-28"
"3143","ug/m3 LC","Fresno","36.7853217602","-119.7741738902","Fresno","11.5","California","2016-08-28"
"3166","ug/m3 LC","Fresno","36.7853217602","-119.7741738902","Fresno","11.6","California","2016-08-28"
"3577","ug/m3 LC","Fresno","36.9851185574","-119.6583393499","Fresno","10","California","2016-08-28"
"3872","ug/m3 LC","Fresno","36.198672","-120.101096","Fresno","10.2","California","2016-08-28"
"4144","ug/m3 LC","Fresno","36.8191105157","-119.7173558156","Fresno","12.6","California","2016-08-28"
"4335","ug/m3 LC","Fresno","36.8191105157","-119.7173558156","Fresno","13.7","California","2016-08-28"
"4417","ug/m3 LC","Fresno","36.72639","-119.733","Fresno","12.1","California","2016-08-28"
"4869","ug/m3 LC","El Centro","32.676186139","-115.4841439523","Imperial","10","California","2016-08-28"
"4893","ug/m3 LC","El Centro","32.676186139","-115.4841439523","Imperial","10.2","California","2016-08-28"
"5127","ug/m3 LC","El Centro","32.676186139","-115.4841439523","Imperial","13.1","California","2016-08-28"
"5196","ug/m3 LC","El Centro","32.676186139","-115.4841439523","Imperial","9.5","California","2016-08-28"
"5282","ug/m3 LC","El Centro","32.97833","-115.53917","Imperial","8.3","California","2016-08-28"
"5374","ug/m3 LC","El Centro","32.79222","-115.56306","Imperial","7.5","California","2016-08-28"
"5626","ug/m3 LC","Bishop","37.360684","-118.330783","Inyo","13","California","2016-08-28"
