"ROW_NR","UNITS","CBSA_NAME","SITE_LATITUDE","SITE_LONGITUDE","COUNTY","Daily.Mean.PM2.5.Concentration","STATE","Date"
"219","ug/m3 LC","San Francisco-Oakland-Hayward","37.687526","-121.784217","Alameda","6.5","California","2016-08-08"
"519","ug/m3 LC","San Francisco-Oakland-Hayward","37.743065","-122.169935","Alameda","5.3","California","2016-08-08"
"807","ug/m3 LC","San Francisco-Oakland-Hayward","37.814781","-122.282347","Alameda","7.4","California","2016-08-08"
"1090","ug/m3 LC","San Francisco-Oakland-Hayward","37.793624","-122.263376","Alameda","9.4","California","2016-08-08"
"1209","ug/m3 LC","San Francisco-Oakland-Hayward","37.8647670009","-122.302741","Alameda","8.7","California","2016-08-08"
"1487","ug/m3 LC","Chico","39.7615384387","-121.8416203644","Butte","7.3","California","2016-08-08"
"2567","ug/m3 LC","San Francisco-Oakland-Hayward","37.936013","-122.026154","Contra Costa","2.5","California","2016-08-08"
"3123","ug/m3 LC","Fresno","36.7853217602","-119.7741738902","Fresno","8.2","California","2016-08-08"
"3570","ug/m3 LC","Fresno","36.9851185574","-119.6583393499","Fresno","9.9","California","2016-08-08"
"3852","ug/m3 LC","Fresno","36.198672","-120.101096","Fresno","5.5","California","2016-08-08"
"4315","ug/m3 LC","Fresno","36.8191105157","-119.7173558156","Fresno","9","California","2016-08-08"
"4849","ug/m3 LC","El Centro","32.676186139","-115.4841439523","Imperial","15.7","California","2016-08-08"
"5108","ug/m3 LC","El Centro","32.676186139","-115.4841439523","Imperial","16.3","California","2016-08-08"
"5606","ug/m3 LC","Bishop","37.360684","-118.330783","Inyo","6.2","California","2016-08-08"
"5964","ug/m3 LC","Bishop","36.487823","-117.871036","Inyo","4.6","California","2016-08-08"
"6303","ug/m3 LC","Bakersfield","35.0505513495","-118.147293621","Kern","8.9","California","2016-08-08"
"6547","ug/m3 LC","Bakersfield","35.3560923335","-119.0412094723","Kern","13","California","2016-08-08"
"6807","ug/m3 LC","Bakersfield","35.3560923335","-119.0412094723","Kern","13.3","California","2016-08-08"
"7160","ug/m3 LC","Bakersfield","34.841567","-118.860588","Kern","6.7","California","2016-08-08"
"8031","ug/m3 LC","Los Angeles-Long Beach-Anaheim","34.0665900009","-118.22688","Los Angeles","15","California","2016-08-08"
"9039","ug/m3 LC","Los Angeles-Long Beach-Anaheim","33.82376","-118.18921","Los Angeles","11.1","California","2016-08-08"
"9303","ug/m3 LC","Los Angeles-Long Beach-Anaheim","33.79236","-118.17533","Los Angeles","9.7","California","2016-08-08"
"9731","ug/m3 LC","Los Angeles-Long Beach-Anaheim","33.859444","-118.200278","Los Angeles","11","California","2016-08-08"
"10596","ug/m3 LC","San Francisco-Oakland-Hayward","37.97231","-122.520004","Marin","5.6","California","2016-08-08"
"11149","ug/m3 LC","Merced","37.281598109","-120.4349916881","Merced","9.6","California","2016-08-08"
"11503","ug/m3 LC","Salinas","36.4957666675","-121.7315711407","Monterey","56.6","California","2016-08-08"
"11770","ug/m3 LC","Salinas","36.2092860009","-121.126371","Monterey","19.1","California","2016-08-08"
"12053","ug/m3 LC","Salinas","36.6967601141","-121.6371823446","Monterey","12.8","California","2016-08-08"
"12314","ug/m3 LC","Napa","38.310942","-122.296189","Napa","13.1","California","2016-08-08"
"12729","ug/m3 LC","Los Angeles-Long Beach-Anaheim","33.83062","-117.93845","Orange","9.8","California","2016-08-08"
"13250","ug/m3 LC","Sacramento--Roseville--Arden-Arcade","38.935577909","-121.100647797","Placer","6.9","California","2016-08-08"
"13727","ug/m3 LC","No Data","39.9370989451","-120.9388206689","Plumas","5.6","California","2016-08-08"
"14108","ug/m3 LC","Riverside-San Bernardino-Ontario","33.4478670009","-117.088649","Riverside","17","California","2016-08-08"
"14723","ug/m3 LC","Riverside-San Bernardino-Ontario","33.9447129","-116.830074","Riverside","20.2","California","2016-08-08"
"15271","ug/m3 LC","Riverside-San Bernardino-Ontario","33.9995800009","-117.41601","Riverside","14.8","California","2016-08-08"
"15847","ug/m3 LC","Riverside-San Bernardino-Ontario","33.995638","-117.493304","Riverside","15.8","California","2016-08-08"
"16492","ug/m3 LC","Sacramento--Roseville--Arden-Arcade","38.6137790009","-121.368014","Sacramento","7.1","California","2016-08-08"
"16744","ug/m3 LC","Sacramento--Roseville--Arden-Arcade","38.6137790009","-121.368014","Sacramento","4.2","California","2016-08-08"
"17072","ug/m3 LC","Sacramento--Roseville--Arden-Arcade","38.5582277239","-121.4929811724","Sacramento","7.8","California","2016-08-08"
"17386","ug/m3 LC","Sacramento--Roseville--Arden-Arcade","38.683304","-121.164457","Sacramento","8","California","2016-08-08"
"17649","ug/m3 LC","Sacramento--Roseville--Arden-Arcade","38.683304","-121.164457","Sacramento","7.7","California","2016-08-08"
"17995","ug/m3 LC","San Jose-Sunnyvale-Santa Clara","36.8440963155","-121.3621211714","San Benito","11.1","California","2016-08-08"
"18431","ug/m3 LC","Riverside-San Bernardino-Ontario","34.030833","-117.61722","San Bernardino","18.7","California","2016-08-08"
"19279","ug/m3 LC","San Diego-Carlsbad","32.8422420009","-116.768225","San Diego","14.6","California","2016-08-08"
"19540","ug/m3 LC","San Diego-Carlsbad","33.2170250009","-117.396158","San Diego","14.8","California","2016-08-08"
"20021","ug/m3 LC","San Diego-Carlsbad","32.7014920009","-117.149653","San Diego","11.1","California","2016-08-08"
"20320","ug/m3 LC","San Diego-Carlsbad","32.7252260006","-116.3652034267","San Diego","1","California","2016-08-08"
"20613","ug/m3 LC","San Diego-Carlsbad","32.5793610009","-116.929486","San Diego","16","California","2016-08-08"
"21039","ug/m3 LC","San Diego-Carlsbad","32.789561","-116.944222","San Diego","11.9","California","2016-08-08"
"21040","ug/m3 LC","San Diego-Carlsbad","32.789561","-116.944222","San Diego","18","California","2016-08-08"
