"ROW_NR","UNITS","CBSA_NAME","SITE_LATITUDE","SITE_LONGITUDE","COUNTY","Daily.Mean.PM2.5.Concentration","STATE","Date"
"230","ug/m3 LC","San Francisco-Oakland-Hayward","37.687526","-121.784217","Alameda","13.1","California","2016-08-19"
"530","ug/m3 LC","San Francisco-Oakland-Hayward","37.743065","-122.169935","Alameda","9.7","California","2016-08-19"
"818","ug/m3 LC","San Francisco-Oakland-Hayward","37.814781","-122.282347","Alameda","9","California","2016-08-19"
"1101","ug/m3 LC","San Francisco-Oakland-Hayward","37.793624","-122.263376","Alameda","12.3","California","2016-08-19"
"1220","ug/m3 LC","San Francisco-Oakland-Hayward","37.8647670009","-122.302741","Alameda","10.5","California","2016-08-19"
"1498","ug/m3 LC","Chico","39.7615384387","-121.8416203644","Butte","14.5","California","2016-08-19"
"2145","ug/m3 LC","No Data","39.0212210009","-122.281803","Colusa","12.7","California","2016-08-19"
"2578","ug/m3 LC","San Francisco-Oakland-Hayward","37.936013","-122.026154","Contra Costa","9.9","California","2016-08-19"
"2841","ug/m3 LC","San Francisco-Oakland-Hayward","37.9604","-122.356811","Contra Costa","10.6","California","2016-08-19"
"3134","ug/m3 LC","Fresno","36.7853217602","-119.7741738902","Fresno","21.5","California","2016-08-19"
"3863","ug/m3 LC","Fresno","36.198672","-120.101096","Fresno","24.4","California","2016-08-19"
"4141","ug/m3 LC","Fresno","36.8191105157","-119.7173558156","Fresno","22.1","California","2016-08-19"
"4326","ug/m3 LC","Fresno","36.8191105157","-119.7173558156","Fresno","24.2","California","2016-08-19"
"4414","ug/m3 LC","Fresno","36.72639","-119.733","Fresno","20.6","California","2016-08-19"
"5617","ug/m3 LC","Bishop","37.360684","-118.330783","Inyo","7.3","California","2016-08-19"
"5732","ug/m3 LC","Bishop","36.487823","-117.871036","Inyo","3","California","2016-08-19"
"5975","ug/m3 LC","Bishop","36.487823","-117.871036","Inyo","5.7","California","2016-08-19"
"6091","ug/m3 LC","Bakersfield","35.385574","-119.015009","Kern","19.5","California","2016-08-19"
"6314","ug/m3 LC","Bakersfield","35.0505513495","-118.147293621","Kern","9.3","California","2016-08-19"
"6557","ug/m3 LC","Bakersfield","35.3560923335","-119.0412094723","Kern","17","California","2016-08-19"
"6592","ug/m3 LC","Bakersfield","35.3560923335","-119.0412094723","Kern","16.8","California","2016-08-19"
"6818","ug/m3 LC","Bakersfield","35.3560923335","-119.0412094723","Kern","18.5","California","2016-08-19"
"6956","ug/m3 LC","Bakersfield","35.3229283838","-118.9991668221","Kern","19.5","California","2016-08-19"
"7290","ug/m3 LC","Hanford-Corcoran","36.1021801683","-119.566954018","Kings","22.9","California","2016-08-19"
"10607","ug/m3 LC","San Francisco-Oakland-Hayward","37.97231","-122.520004","Marin","8.5","California","2016-08-19"
"11160","ug/m3 LC","Merced","37.281598109","-120.4349916881","Merced","18.3","California","2016-08-19"
"11278","ug/m3 LC","Merced","37.3085371814","-120.4809932542","Merced","14.5","California","2016-08-19"
"11514","ug/m3 LC","Salinas","36.4957666675","-121.7315711407","Monterey","6.3","California","2016-08-19"
"11781","ug/m3 LC","Salinas","36.2092860009","-121.126371","Monterey","8","California","2016-08-19"
"12064","ug/m3 LC","Salinas","36.6967601141","-121.6371823446","Monterey","5.2","California","2016-08-19"
"12325","ug/m3 LC","Napa","38.310942","-122.296189","Napa","12.9","California","2016-08-19"
"12509","ug/m3 LC","Truckee-Grass Valley","39.3385040715","-120.1712909431","Nevada","14.1","California","2016-08-19"
"13261","ug/m3 LC","Sacramento--Roseville--Arden-Arcade","38.935577909","-121.100647797","Placer","12.3","California","2016-08-19"
"13738","ug/m3 LC","No Data","39.9370989451","-120.9388206689","Plumas","11.5","California","2016-08-19"
"13827","ug/m3 LC","No Data","39.81336","-120.47069","Plumas","10.8","California","2016-08-19"
"16503","ug/m3 LC","Sacramento--Roseville--Arden-Arcade","38.6137790009","-121.368014","Sacramento","9","California","2016-08-19"
"16755","ug/m3 LC","Sacramento--Roseville--Arden-Arcade","38.6137790009","-121.368014","Sacramento","12.5","California","2016-08-19"
"16873","ug/m3 LC","Sacramento--Roseville--Arden-Arcade","38.5582277239","-121.4929811724","Sacramento","8.4","California","2016-08-19"
