"ROW_NR","UNITS","CBSA_NAME","SITE_LATITUDE","SITE_LONGITUDE","COUNTY","Daily.Mean.PM2.5.Concentration","STATE","Date"
"225","ug/m3 LC","San Francisco-Oakland-Hayward","37.687526","-121.784217","Alameda","6","California","2016-08-14"
"525","ug/m3 LC","San Francisco-Oakland-Hayward","37.743065","-122.169935","Alameda","2.3","California","2016-08-14"
"813","ug/m3 LC","San Francisco-Oakland-Hayward","37.814781","-122.282347","Alameda","3.2","California","2016-08-14"
"1096","ug/m3 LC","San Francisco-Oakland-Hayward","37.793624","-122.263376","Alameda","5.3","California","2016-08-14"
"1215","ug/m3 LC","San Francisco-Oakland-Hayward","37.8647670009","-122.302741","Alameda","4.7","California","2016-08-14"
"1493","ug/m3 LC","Chico","39.7615384387","-121.8416203644","Butte","10.2","California","2016-08-14"
"2140","ug/m3 LC","No Data","39.0212210009","-122.281803","Colusa","8.5","California","2016-08-14"
"2573","ug/m3 LC","San Francisco-Oakland-Hayward","37.936013","-122.026154","Contra Costa","1.8","California","2016-08-14"
"2836","ug/m3 LC","San Francisco-Oakland-Hayward","37.9604","-122.356811","Contra Costa","3.8","California","2016-08-14"
"3129","ug/m3 LC","Fresno","36.7853217602","-119.7741738902","Fresno","11.8","California","2016-08-14"
"3858","ug/m3 LC","Fresno","36.198672","-120.101096","Fresno","8.3","California","2016-08-14"
"4321","ug/m3 LC","Fresno","36.8191105157","-119.7173558156","Fresno","13.2","California","2016-08-14"
"4855","ug/m3 LC","El Centro","32.676186139","-115.4841439523","Imperial","11","California","2016-08-14"
"5113","ug/m3 LC","El Centro","32.676186139","-115.4841439523","Imperial","8","California","2016-08-14"
"5612","ug/m3 LC","Bishop","37.360684","-118.330783","Inyo","7.1","California","2016-08-14"
"5970","ug/m3 LC","Bishop","36.487823","-117.871036","Inyo","4.7","California","2016-08-14"
"6309","ug/m3 LC","Bakersfield","35.0505513495","-118.147293621","Kern","13.5","California","2016-08-14"
"6552","ug/m3 LC","Bakersfield","35.3560923335","-119.0412094723","Kern","13.3","California","2016-08-14"
"6813","ug/m3 LC","Bakersfield","35.3560923335","-119.0412094723","Kern","13.7","California","2016-08-14"
"7166","ug/m3 LC","Bakersfield","34.841567","-118.860588","Kern","8.5","California","2016-08-14"
"8037","ug/m3 LC","Los Angeles-Long Beach-Anaheim","34.0665900009","-118.22688","Los Angeles","13","California","2016-08-14"
"9045","ug/m3 LC","Los Angeles-Long Beach-Anaheim","33.82376","-118.18921","Los Angeles","11.2","California","2016-08-14"
"9309","ug/m3 LC","Los Angeles-Long Beach-Anaheim","33.79236","-118.17533","Los Angeles","10.2","California","2016-08-14"
"9737","ug/m3 LC","Los Angeles-Long Beach-Anaheim","33.859444","-118.200278","Los Angeles","11.4","California","2016-08-14"
"10602","ug/m3 LC","San Francisco-Oakland-Hayward","37.97231","-122.520004","Marin","1.5","California","2016-08-14"
"11155","ug/m3 LC","Merced","37.281598109","-120.4349916881","Merced","8.6","California","2016-08-14"
"11509","ug/m3 LC","Salinas","36.4957666675","-121.7315711407","Monterey","3.4","California","2016-08-14"
"11776","ug/m3 LC","Salinas","36.2092860009","-121.126371","Monterey","5.5","California","2016-08-14"
"12059","ug/m3 LC","Salinas","36.6967601141","-121.6371823446","Monterey","3.2","California","2016-08-14"
"12320","ug/m3 LC","Napa","38.310942","-122.296189","Napa","9.1","California","2016-08-14"
"12735","ug/m3 LC","Los Angeles-Long Beach-Anaheim","33.83062","-117.93845","Orange","9.7","California","2016-08-14"
"13256","ug/m3 LC","Sacramento--Roseville--Arden-Arcade","38.935577909","-121.100647797","Placer","6.3","California","2016-08-14"
"13733","ug/m3 LC","No Data","39.9370989451","-120.9388206689","Plumas","9.1","California","2016-08-14"
"14114","ug/m3 LC","Riverside-San Bernardino-Ontario","33.4478670009","-117.088649","Riverside","12.7","California","2016-08-14"
"14729","ug/m3 LC","Riverside-San Bernardino-Ontario","33.9447129","-116.830074","Riverside","13.8","California","2016-08-14"
"15277","ug/m3 LC","Riverside-San Bernardino-Ontario","33.9995800009","-117.41601","Riverside","12.1","California","2016-08-14"
"15853","ug/m3 LC","Riverside-San Bernardino-Ontario","33.995638","-117.493304","Riverside","13.1","California","2016-08-14"
"16498","ug/m3 LC","Sacramento--Roseville--Arden-Arcade","38.6137790009","-121.368014","Sacramento","6","California","2016-08-14"
"16750","ug/m3 LC","Sacramento--Roseville--Arden-Arcade","38.6137790009","-121.368014","Sacramento","4.3","California","2016-08-14"
"17078","ug/m3 LC","Sacramento--Roseville--Arden-Arcade","38.5582277239","-121.4929811724","Sacramento","5.3","California","2016-08-14"
"17392","ug/m3 LC","Sacramento--Roseville--Arden-Arcade","38.683304","-121.164457","Sacramento","8.2","California","2016-08-14"
"17655","ug/m3 LC","Sacramento--Roseville--Arden-Arcade","38.683304","-121.164457","Sacramento","7","California","2016-08-14"
"18001","ug/m3 LC","San Jose-Sunnyvale-Santa Clara","36.8440963155","-121.3621211714","San Benito","5.7","California","2016-08-14"
"18437","ug/m3 LC","Riverside-San Bernardino-Ontario","34.030833","-117.61722","San Bernardino","13.9","California","2016-08-14"
"19285","ug/m3 LC","San Diego-Carlsbad","32.8422420009","-116.768225","San Diego","10.1","California","2016-08-14"
"19546","ug/m3 LC","San Diego-Carlsbad","33.2170250009","-117.396158","San Diego","14.4","California","2016-08-14"
"20029","ug/m3 LC","San Diego-Carlsbad","32.7014920009","-117.149653","San Diego","10.7","California","2016-08-14"
"20619","ug/m3 LC","San Diego-Carlsbad","32.5793610009","-116.929486","San Diego","11.1","California","2016-08-14"
"21051","ug/m3 LC","San Diego-Carlsbad","32.789561","-116.944222","San Diego","15.7","California","2016-08-14"
"21052","ug/m3 LC","San Diego-Carlsbad","32.789561","-116.944222","San Diego","10.3","California","2016-08-14"
"21451","ug/m3 LC","San Diego-Carlsbad","33.3625928343","-117.0902299999","San Diego","8.8","California","2016-08-14"
"21723","ug/m3 LC","San Francisco-Oakland-Hayward","37.765946","-122.399044","San Francisco","2.7","California","2016-08-14"
"22229","ug/m3 LC","Stockton-Lodi","37.7932310881","-121.2487199757","San Joaquin","5.7","California","2016-08-14"
"22568","ug/m3 LC","San Luis Obispo-Paso Robles-Arroyo Grande","35.02083","-120.56388","San Luis Obispo","2.4","California","2016-08-14"
"22640","ug/m3 LC","San Luis Obispo-Paso Robles-Arroyo Grande","35.2565768749","-120.6698614307","San Luis Obispo","7.1","California","2016-08-14"
"23111","ug/m3 LC","San Luis Obispo-Paso Robles-Arroyo Grande","35.49453","-120.66617","San Luis Obispo","9","California","2016-08-14"
"23402","ug/m3 LC","San Francisco-Oakland-Hayward","37.482934","-122.20337","San Mateo","9.5","California","2016-08-14"
"23684","ug/m3 LC","Santa Maria-Santa Barbara","34.9491471842","-120.4376298533","Santa Barbara","8.3","California","2016-08-14"
"23929","ug/m3 LC","Santa Maria-Santa Barbara","34.6378200009","-120.4575","Santa Barbara","10.3","California","2016-08-14"
"24442","ug/m3 LC","San Jose-Sunnyvale-Santa Clara","36.999571","-121.574684","Santa Clara","5.6","California","2016-08-14"
"24798","ug/m3 LC","San Jose-Sunnyvale-Santa Clara","37.348497","-121.894898","Santa Clara","7","California","2016-08-14"
"25098","ug/m3 LC","San Jose-Sunnyvale-Santa Clara","37.338135","-121.849783","Santa Clara","6.2","California","2016-08-14"
"25392","ug/m3 LC","Santa Cruz-Watsonville","36.9839209877","-121.9893282424","Santa Cruz","3.8","California","2016-08-14"
"25662","ug/m3 LC","Santa Cruz-Watsonville","37.0630685077","-122.0841287539","Santa Cruz","4.1","California","2016-08-14"
"26002","ug/m3 LC","Vallejo-Fairfield","38.102507","-122.237976","Solano","2.6","California","2016-08-14"
"26286","ug/m3 LC","Vallejo-Fairfield","38.102507","-122.237976","Solano","4.6","California","2016-08-14"
"26584","ug/m3 LC","Santa Rosa","38.403765","-122.818294","Sonoma","-0.7","California","2016-08-14"
"27063","ug/m3 LC","Modesto","37.4879805928","-120.8370050082","Stanislaus","6.4","California","2016-08-14"
"27301","ug/m3 LC","Yuba City","39.1387725442","-121.6185489862","Sutter","9.1","California","2016-08-14"
"27663","ug/m3 LC","Red Bluff","40.17093","-122.25556","Tehama","8","California","2016-08-14"
"27769","ug/m3 LC","No Data","40.73475","-122.9412","Trinity","11.6","California","2016-08-14"
"28241","ug/m3 LC","Visalia-Porterville","36.0318310009","-119.055018","Tulare","10.2","California","2016-08-14"
"28481","ug/m3 LC","Oxnard-Thousand Oaks-Ventura","34.210154","-118.870496","Ventura","13","California","2016-08-14"
"28780","ug/m3 LC","Oxnard-Thousand Oaks-Ventura","34.404268","-118.809946","Ventura","11.4","California","2016-08-14"
"29082","ug/m3 LC","Oxnard-Thousand Oaks-Ventura","34.448048","-119.231321","Ventura","7.9","California","2016-08-14"
"29369","ug/m3 LC","Oxnard-Thousand Oaks-Ventura","34.276362","-118.683757","Ventura","9.1","California","2016-08-14"
"29674","ug/m3 LC","Oxnard-Thousand Oaks-Ventura","34.276362","-118.683757","Ventura","9","California","2016-08-14"
"29969","ug/m3 LC","Oxnard-Thousand Oaks-Ventura","34.252378","-119.143176","Ventura","7.5","California","2016-08-14"
